kdcab|nama_cabang|shop|nama_toko|stock_14_20131352|stock_20_20131352|stock_14_20131353|stock_20_20131353|stock_14_20131354|stock_20_20131354|sales_qty_20131352|sales_qty_20131353|sales_qty_20131354
G301|SURABAYA|TDZC|RANGKAH KIDUL|0|0|0|0|0|0|0|6|7
G301|SURABAYA|TE4V|PURI SURYA JAYA PASADENA|0|0|0|0|0|0|1|10|0
G301|SURABAYA|TE4Z|BETRO TIMUR|0|0|0|0|0|0|3|6|0
G301|SURABAYA|TEKK|KH SULAIMAN|0|0|0|0|0|0|0|0|7
G301|SURABAYA|TENH|TANGGULANGIN 2|0|0|0|0|0|0|0|5|0
G301|SURABAYA|TENO|RAYA TENGGILIS|0|0|0|0|0|0|7|5|0
G301|SURABAYA|TETR|PUNOKAWAN|0|0|0|0|0|0|1|5|0
G301|SURABAYA|TEYE|KRIAN 3|0|0|0|0|0|0|1|0|1
G301|SURABAYA|TF16|MUTIARA CITRA GRAHA|0|0|0|0|0|0|0|3|3
G301|SURABAYA|TF34|FRESH TENGGULUNAN|0|0|0|0|0|0|2|8|10
G301|SURABAYA|TF4K|KH HASYIM ASYARI|0|0|0|0|0|0|1|1|5
G301|SURABAYA|TF96|KARANGAN|0|0|0|0|0|0|7|6|8
G301|SURABAYA|TF9V|SUMORAME|0|0|0|0|0|0|4|5|2
G301|SURABAYA|TFCL|RAYA GUNUNGSARI|0|0|0|0|0|0|0|3|6
G301|SURABAYA|TFIK|FRESH RAYA SUKODONO|0|0|0|0|0|0|3|4|4
G301|SURABAYA|TFM7|BANJAR KEMUNING|0|0|0|0|0|0|1|9|0
G301|SURABAYA|TFMN|KETINTANG BARU SELATAN|0|0|0|0|0|0|4|9|2
G301|SURABAYA|TFMU|DIPONEGORO 41|0|0|0|0|0|0|3|4|6
G301|SURABAYA|TFXV|TROMPOASRI|0|0|0|0|0|0|5|4|0
G301|SURABAYA|TFZO|JATIKALANG|0|0|0|0|0|0|2|6|2
G301|SURABAYA|TG72|RAYA PILANG|0|0|0|0|0|0|7|5|10
G301|SURABAYA|TG7N|RAYA TANGGULANGIN 2|0|0|0|0|0|0|0|3|0
G301|SURABAYA|TG7Z|GANTING|0|0|0|0|0|0|1|4|0
G301|SURABAYA|TG9W|RAYA GELAM 24|0|0|0|0|0|0|0|1|0
G301|SURABAYA|TGIF|RAYA JEDONG URANG AGUNG|0|0|0|0|0|0|3|4|8
G301|SURABAYA|TGL6|MERGOSARI|0|0|0|0|0|0|6|1|4
G301|SURABAYA|TGN8|SAMBUNGREJO|0|0|0|0|0|0|3|4|11
G301|SURABAYA|TGNP|RUNGKUT ASRI 2|0|0|0|0|0|0|0|14|1
G301|SURABAYA|TGOG|SIWALANKERTO 175|0|0|0|0|0|0|0|1|0
G301|SURABAYA|TGOY|MENGANTI KARANGAN 72|0|0|0|0|0|0|1|3|9
G301|SURABAYA|TGPX|RAYA PORONG|0|0|0|0|0|0|1|1|3
G301|SURABAYA|TGT0|KOLONEL SUGIONO 2|0|0|0|0|0|0|0|0|3
G301|SURABAYA|TGU7|SEBANI|0|0|0|0|0|0|3|0|0
G301|SURABAYA|TGY9|POINT TERMINAL BUNGURASIH 1|0|0|0|0|0|0|0|1|1
G301|SURABAYA|TH1S|MENGANTI WIYUNG|0|0|0|0|0|0|1|0|7
G301|SURABAYA|TH2S|PAHLAWAN 2|0|0|0|0|0|0|3|2|3
G301|SURABAYA|TH7A|PILANG INDAH|0|0|0|0|0|0|3|2|1
G301|SURABAYA|THCM|TARIK KEMUNING|0|0|0|0|0|0|1|1|5
G301|SURABAYA|THDL|KREMBUNG|0|0|0|0|0|0|2|3|3
G301|SURABAYA|THF3|FRESH PULUNGAN|0|0|0|0|0|0|13|19|0
G301|SURABAYA|THGF|JEMURSARI 17|0|0|0|0|0|0|4|7|16
G301|SURABAYA|THH5|FRESH JENGGALA 2|0|0|0|0|0|0|7|11|15
G301|SURABAYA|THHB|SUKO SIDOARJO|0|0|0|0|0|0|1|2|3
G301|SURABAYA|THLF|RAJAWALI KENONGO|0|0|0|0|0|0|3|3|0
G301|SURABAYA|THPA|MLIRIP ROWO|0|0|0|0|0|0|7|0|1
G301|SURABAYA|THRN|KENCANASARI D3|0|0|0|0|0|0|7|2|0
G301|SURABAYA|THZL|TARUNA WAGE|0|0|0|0|0|0|4|2|4
G301|SURABAYA|TI4P|SUDIMORO|0|0|0|0|0|0|1|3|0
G301|SURABAYA|TI9P|RUNGKUT TENGAH 74|0|0|0|0|0|0|2|7|0
G301|SURABAYA|TIGJ|SINGOPADU|0|0|0|0|0|0|0|4|4
G301|SURABAYA|TIHF|KUPANG PUTIH|0|0|0|0|0|0|2|3|0
G301|SURABAYA|TIHI|SIDOKARE 2|0|0|0|0|0|0|3|7|6
G301|SURABAYA|TIHM|PAHLAWAN|0|0|0|0|0|0|5|5|11
G301|SURABAYA|TIIU|KEBONSARI|0|0|0|0|0|0|3|6|0
G301|SURABAYA|TIJJ|RAYA PRAPEN 78|0|0|0|0|0|0|0|2|1
G301|SURABAYA|TIN5|OMA PESONA|0|0|0|0|0|0|6|2|4
G301|SURABAYA|TIO9|SENTUL|0|0|0|0|0|0|13|13|16
G301|SURABAYA|TIOK|KEBRAON|0|0|0|0|0|0|5|2|3
G301|SURABAYA|TISY|KEDONDONG|0|0|0|0|0|0|2|0|0
G301|SURABAYA|TIT8|RAYA  KEMASAN|0|0|0|0|0|0|10|3|2
G301|SURABAYA|TJ1U|POINT GRAHA PENA|0|0|0|0|0|0|0|4|0
G301|SURABAYA|TJ2C|SIMOGIRANG|0|0|0|0|0|0|0|3|6
G301|SURABAYA|TJAZ|SIWALANKERTO 101|0|0|0|0|0|0|0|5|5
G301|SURABAYA|TJBB|RAYA AYANI FRONTAGE|0|0|0|0|0|0|4|3|7
G301|SURABAYA|TJE4|BY PASS BARU JUANDA 2|0|0|0|0|0|0|3|21|5
G301|SURABAYA|TJEP|GRAND MASANGAN|0|0|0|0|0|0|0|3|2
G301|SURABAYA|TJGK|PANGKEMIRI|0|0|0|0|0|0|4|8|0
G301|SURABAYA|TJJ3|RAYA TROPODO 96|0|0|0|0|0|0|10|11|13
G301|SURABAYA|TJL4|RAYA TROSOBO 19|0|0|0|0|0|0|2|6|1
G301|SURABAYA|TJLP|TC PILANG|0|0|0|0|0|0|4|13|1
G301|SURABAYA|TJMX|SUKODONO 2|0|0|0|0|0|0|2|4|10
G301|SURABAYA|TK30|FRESH DIPONEGORO 209|0|0|0|0|0|0|32|22|2
G301|SURABAYA|TK43|BRATANG GEDE 93|0|0|0|0|0|0|0|6|10
G301|SURABAYA|TK45|PORONG 4|0|0|0|0|0|0|3|0|0
G301|SURABAYA|TK46|RADEN PATAH|0|0|0|0|0|0|1|2|1
G301|SURABAYA|TK8Q|CEMENG BAKALAN|0|0|0|0|0|0|0|2|4
G301|SURABAYA|TKK0|S . PARMAN WARU|0|0|0|0|0|0|3|7|13
G301|SURABAYA|TKK4|RAYA KETINTANG|0|0|0|0|0|0|0|13|0
G301|SURABAYA|TKKX|KALISAMPURNO|0|0|0|0|0|0|3|3|0
G301|SURABAYA|TKM3|TAWANGSARI|0|0|0|0|0|0|1|6|6
G301|SURABAYA|TKMF|KETAPANG WAGE|0|0|0|0|0|0|1|0|4
G301|SURABAYA|TKON|KEBON AGUNG|0|0|0|0|0|0|3|14|0
G301|SURABAYA|TKQS|KEBRAON II 43|0|0|0|0|0|0|18|1|11
G301|SURABAYA|TKRQ|RAYA DUNGUS|0|0|0|0|0|0|2|1|4
G301|SURABAYA|TKSU|MASTRIP KEDURUS 02|0|0|0|0|0|0|2|3|11
G301|SURABAYA|TKWS|KRIAN 4|0|0|0|0|0|0|1|1|5
G301|SURABAYA|TL4A|MARGOREJO|0|0|0|0|0|0|2|7|1
G301|SURABAYA|TLBD|SEPANDE 2|0|0|0|0|0|0|3|10|12
G301|SURABAYA|TLD3|BHAYANGKARA TAMAN|0|0|0|0|0|0|3|2|0
G301|SURABAYA|TLG5|BRIGJEND KATAMSO 67|0|0|0|0|0|0|0|3|0
G301|SURABAYA|TLK4|TEMU SIDOARJO|0|0|0|0|0|0|6|9|11
G301|SURABAYA|TLLL|RAYA CANDI|0|0|0|0|0|0|1|3|4
G301|SURABAYA|TLN7|BRINGIN WETAN|0|0|0|0|0|0|2|1|0
G301|SURABAYA|TLOZ|GELANG|0|0|0|0|0|0|5|0|0
G301|SURABAYA|TLP9|RAYA WONOCOLO 53|0|0|0|0|0|0|3|6|0
G301|SURABAYA|TLQG|DIPONEGORO 2|0|0|0|0|0|0|1|12|0
G301|SURABAYA|TLRU|MASANGAN KULON 58|0|0|0|0|0|0|4|7|4
G301|SURABAYA|TLRW|KUREKSARI|0|0|0|0|0|0|1|0|7
G301|SURABAYA|TM1C|LETJEND SUTOYO 64|0|0|0|0|0|0|2|12|12
G301|SURABAYA|TM1J|FRESH RAYA KEMANTREN|0|0|0|0|0|0|3|4|6
G301|SURABAYA|TM7T|SAIMBANG 2|0|0|0|0|0|0|3|3|4
G301|SURABAYA|TM98|MAYJEND BAMBANG YUWONO|0|0|0|0|0|0|1|6|0
G301|SURABAYA|TMCH|KOLONEL SUGIONO|0|0|0|0|0|0|1|3|3
G301|SURABAYA|TMDF|RAYA WADUNGASRI 57-59|0|0|0|0|0|0|1|3|2
G301|SURABAYA|TMK0|KEDUNG BARUK|0|0|0|0|0|0|3|2|5
G301|SURABAYA|TMM0|TAMAN PINANG INDAH AA 1-1|0|0|0|0|0|0|2|6|0
G301|SURABAYA|TMN0|KWANGSAN 24|0|0|0|0|0|0|2|7|0
G301|SURABAYA|TMTT|PONDOK NIRWANA|0|0|0|0|0|0|4|7|6
G301|SURABAYA|TMUN|TAMAN PONDOK INDAH A3-4|0|0|0|0|0|0|1|0|1
G301|SURABAYA|TMVL|MASTRIP WARUGUNUNG 81|0|0|0|0|0|0|2|3|7
G301|SURABAYA|TMXZ|MENGANTI BABATAN|0|0|0|0|0|0|5|4|1
G301|SURABAYA|TMZ0|RAYA TARIK|0|0|0|0|0|0|1|6|0
G301|SURABAYA|TNB4|KENONGO|0|0|0|0|0|0|8|2|6
G301|SURABAYA|TNBA|PONDOKJATI AL 15|0|0|0|0|0|0|2|1|2
G301|SURABAYA|TND4|GIRANG WONOKUPANG|0|0|0|0|0|0|8|2|2
G301|SURABAYA|TNIE|RAYA MODONG|0|0|0|0|0|0|1|8|4
G301|SURABAYA|TNIY|FRESH BRATANG GEDE|0|0|0|0|0|0|1|5|8
G301|SURABAYA|TNM3|DARMO KALI|0|0|0|0|0|0|8|7|8
G301|SURABAYA|TNU0|TARUNA WAGE 75|0|0|0|0|0|0|3|0|4
G301|SURABAYA|TO5I|MASANGAN KULON|0|0|0|0|0|0|8|2|2
G301|SURABAYA|TO6A|SIDOSERMO|0|0|0|0|0|0|11|3|7
G301|SURABAYA|TOG4|TANJUNGSARI|0|0|0|0|0|0|3|8|0
G301|SURABAYA|TOOK|RAYA PAGESANGAN|0|0|0|0|0|0|24|31|9
G301|SURABAYA|TOWJ|PENJARINGAN ASRI 15|0|0|0|0|0|0|3|4|8
G301|SURABAYA|TPAW|RAYA KENDANGSARI 27|0|0|0|0|0|0|2|4|5
G301|SURABAYA|TPCS|RAYA BOHAR|0|0|0|0|0|0|6|6|4
G301|SURABAYA|TPDP|KETEGAN|0|0|0|0|0|0|0|5|6
G301|SURABAYA|TPFG|MELATI JATIKALANG|0|0|0|0|0|0|9|9|4
G301|SURABAYA|TPJ0|GAYUNGSARI 2|0|0|0|0|0|0|2|1|6
G301|SURABAYA|TPME|GELURAN 30|0|0|0|0|0|0|2|2|1
G301|SURABAYA|TPPH|BY PASS BARU JUANDA|0|0|0|0|0|0|3|2|4
G301|SURABAYA|TPQZ|GEDANGROWO|0|0|0|0|0|0|1|6|4
G301|SURABAYA|TPV4|RAYA JENGGOLO TIMUR|0|0|0|0|0|0|3|5|0
G301|SURABAYA|TPXQ|RAYA TANGGUL|0|0|0|0|0|0|5|9|5
G301|SURABAYA|TPXS|RAYA  KEPADANGAN|0|0|0|0|0|0|0|0|1
G301|SURABAYA|TPY9|FRESH BANJAR KEMANTREN|0|0|0|0|0|0|5|5|11
G301|SURABAYA|TPYL|KEDENSARI 07|0|0|0|0|0|0|5|2|0
G301|SURABAYA|TQ7S|GAMPING|0|0|0|0|0|0|3|6|3
G301|SURABAYA|TQ94|FRESH PAKIS ARGOSARI|0|0|0|0|0|0|5|8|5
G301|SURABAYA|TQH5|KALI RUNGKUT|0|0|0|0|0|0|3|0|4
G301|SURABAYA|TQLM|BETRO SIDOARJO|0|0|0|0|0|0|4|6|5
G301|SURABAYA|TQN8|IR SOEKARNO 3|0|0|0|0|0|0|1|6|3
G301|SURABAYA|TQOM|KETINTANG MADYA 2|0|0|0|0|0|0|3|8|0
G301|SURABAYA|TQSX|KEDINDING|0|0|0|0|0|0|2|6|2
G301|SURABAYA|TQUE|RAYA WONOAYU|0|0|0|0|0|0|3|0|5
G301|SURABAYA|TQWV|PANDUGO 2|0|0|0|0|0|0|2|2|4
G301|SURABAYA|TR2C|SAWUNGGALING 51|0|0|0|0|0|0|0|8|0
G301|SURABAYA|TR52|AHMAD YANI 17 SIDOARJO|0|0|0|0|0|0|3|5|6
G301|SURABAYA|TR7G|KEBOAN SIKEP 2|0|0|0|0|0|0|1|6|8
G301|SURABAYA|TR7I|GUNUNG ANYAR|0|0|0|0|0|0|1|1|2
G301|SURABAYA|TR8G|SEDURI|0|0|0|0|0|0|1|3|7
G301|SURABAYA|TR8I|SUNAN MURIA TARIK|0|0|0|0|0|0|0|1|1
G301|SURABAYA|TRAK|DURUNG BEDUG CANDI|0|0|0|0|0|0|1|5|0
G301|SURABAYA|TRDQ|NGAMPELSARI|0|0|0|0|0|0|3|2|2
G301|SURABAYA|TRFZ|RUNGKUT MADYA 103|0|0|0|0|0|0|3|7|0
G301|SURABAYA|TRHK|NGELOM  SEPANJANG|0|0|0|0|0|0|2|15|2
G301|SURABAYA|TRI4|LETJEND SUTOYO 110|0|0|0|0|0|0|11|14|7
G301|SURABAYA|TRMT|RAYA KOLONEL SUGIONO 18|0|0|0|0|0|0|9|0|0
G301|SURABAYA|TRPH|SUGIHWARAS 2|0|0|0|0|0|0|11|2|0
G301|SURABAYA|TRPM|RAYA JETIS KULON 1-2|0|0|0|0|0|0|6|6|0
G301|SURABAYA|TRRW|FRESH BUMI CITRA FAJAR|0|0|0|0|0|0|4|7|13
G301|SURABAYA|TRTS|AHMAD  YANI 68|0|0|0|0|0|0|4|6|4
G301|SURABAYA|TS2U|DELTA FORTUNA|0|0|0|0|0|0|2|0|8
G301|SURABAYA|TS4S|RAYA TROSOBO KM 22|0|0|0|0|0|0|1|6|0
G301|SURABAYA|TS6A|BALONGTANI|0|0|0|0|0|0|0|3|1
G301|SURABAYA|TS7Y|SUROWONGSO|0|0|0|0|0|0|1|6|4
G301|SURABAYA|TSC7|TAMAN PINANG INDAH|0|0|0|0|0|0|4|4|10
G301|SURABAYA|TSFM|WILAYUT|0|0|0|0|0|0|0|7|4
G301|SURABAYA|TSJN|RAYA LINGKAR TIMUR|0|0|0|0|0|0|0|22|0
G301|SURABAYA|TSLJ|KETAJEN|0|0|0|0|0|0|1|6|4
G301|SURABAYA|TSN7|MASTRIP WARUGUNUNG|0|0|0|0|0|0|3|1|1
G301|SURABAYA|TSNC|RAYA SUMORAME CANDI|0|0|0|0|0|0|0|6|0
G301|SURABAYA|TSRC|LETJEN SUPRAPTO|0|0|0|0|0|0|2|5|6
G301|SURABAYA|TSSG|KEBONSARI TENGAH 70|0|0|0|0|0|0|1|7|4
G301|SURABAYA|TT00|KETINTANG BARAT|0|0|0|0|0|0|6|5|0
G301|SURABAYA|TT25|DR.WAHIDIN|0|0|0|0|0|0|2|3|6
G301|SURABAYA|TT3Q|LINGKAR TIMUR|0|0|0|0|0|0|1|4|0
G301|SURABAYA|TT8E|KETINTANG BARU|0|0|0|0|0|0|1|7|0
G301|SURABAYA|TTCS|CIRO BALONGBENDO|0|0|0|0|0|0|7|0|10
G301|SURABAYA|TTHO|RUNGKUT MENANGGAL HARAPAN|0|0|0|0|0|0|7|3|2
G301|SURABAYA|TTJW|FRESH KENDANGSARI 54|0|0|0|0|0|0|5|10|0
G301|SURABAYA|TTM5|KALI RUNGKUT 115|0|0|0|0|0|0|3|2|4
G301|SURABAYA|TTRJ|WAUNG KREMBUNG|0|0|0|0|0|0|6|3|1
G301|SURABAYA|TTWX|SUKOREJO|0|0|0|0|0|0|11|9|1
G301|SURABAYA|TTX2|RAYA JENGGOLO|0|0|0|0|0|0|0|3|6
G301|SURABAYA|TU3J|SPBU BUNGURASIH|0|0|0|0|0|0|18|5|0
G301|SURABAYA|TU6N|VILLA JASMINE|0|0|0|0|0|0|3|2|7
G301|SURABAYA|TU7O|SAPU JAGAT SIDOKEPUNG|0|0|0|0|0|0|3|9|0
G301|SURABAYA|TUG3|KARANG TANJUNG|0|0|0|0|0|0|3|8|1
G301|SURABAYA|TUGE|ARTERI PORONG|0|0|0|0|0|0|5|1|2
G301|SURABAYA|TUHJ|FRESH PERMATA GEDANGAN|0|0|0|0|0|0|1|2|12
G301|SURABAYA|TUI6|GROGOL|0|0|0|0|0|0|5|3|2
G301|SURABAYA|TUKT|RAYA KRAMAT TEMENGGUNG|0|0|0|0|0|0|4|2|1
G301|SURABAYA|TUNA|FRESH SIDOKARE|0|0|0|0|0|0|3|5|2
G301|SURABAYA|TUTK|GILANG 2|0|0|0|0|0|0|3|4|6
G301|SURABAYA|TUU0|MASTRIP KEDURUS 20|0|0|0|0|0|0|0|1|2
G301|SURABAYA|TUUT|GUNUNG ANYAR SAWAH|0|0|0|0|0|0|0|2|0
G301|SURABAYA|TUVK|NGAGEL REJO|0|0|0|0|0|0|3|6|1
G301|SURABAYA|TUZD|PENJARINGAN TIMUR|0|0|0|0|0|0|10|10|6
G301|SURABAYA|TV1A|APARTEMEN WATER PALACE|0|0|0|0|0|0|7|0|0
G301|SURABAYA|TV3I|SPBU MAYJEND SUNGKONO|0|0|0|0|0|0|4|3|1
G301|SURABAYA|TVCA|KEDUNG WONOKERTO|0|0|0|0|0|0|2|4|6
G301|SURABAYA|TVED|KEDUNG SUMUR|0|0|0|0|0|0|1|4|2
G301|SURABAYA|TVGY|MENGANTI KARANGAN 490|0|0|0|0|0|0|3|0|2
G301|SURABAYA|TVLR|RAYA DR. IR. H. SOEKARNO|0|0|0|0|0|0|6|4|4
G301|SURABAYA|TVNB|BHAYANGKARA 2|0|0|0|0|0|0|5|15|0
G301|SURABAYA|TVOJ|SPBU WONOKOYO KELOPO SEPULUH|0|0|0|0|0|0|5|7|9
G301|SURABAYA|TVQJ|BANJARASRI|0|0|0|0|0|0|0|8|1
G301|SURABAYA|TVUD|PURI INDAH BE 11 A|0|0|0|0|0|0|0|17|8
G301|SURABAYA|TVVI|RAYA WONOAYU 2|0|0|0|0|0|0|8|10|13
G301|SURABAYA|TVZ7|GRIYO MAPAN SENTOSA|0|0|0|0|0|0|1|8|0
G301|SURABAYA|TVZQ|SPBU RAYA GILANG KM 20|0|0|0|0|0|0|3|1|0
G301|SURABAYA|TW7X|PERUMTAS 3-K2|0|0|0|0|0|0|4|5|5
G301|SURABAYA|TW9X|POINT REST AREA KM 753 B1|0|0|0|0|0|0|0|11|0
G301|SURABAYA|TWAR|NGABAN|0|0|0|0|0|0|1|14|0
G301|SURABAYA|TWCL|RUNGKUT MADYA|0|0|0|0|0|0|1|3|5
G301|SURABAYA|TWCR|TEBEL SIDOARJO|0|0|0|0|0|0|2|4|5
G301|SURABAYA|TWGP|BANGSRI|0|0|0|0|0|0|3|4|8
G301|SURABAYA|TWHH|RAYA MASTRIP 72|0|0|0|0|0|0|0|1|4
G301|SURABAYA|TWOR|BENDUL MERISI 5|0|0|0|0|0|0|4|2|7
G301|SURABAYA|TWOT|RAYA PABEAN 68|0|0|0|0|0|0|2|13|5
G301|SURABAYA|TWSL|BARENGKRAJAN KRIAN|0|0|0|0|0|0|3|3|12
G301|SURABAYA|TWWD|FRESH SULAWESI|0|0|0|0|0|0|2|2|5
G301|SURABAYA|TWZ6|TIARA TOWN SQUARE|0|0|0|0|0|0|3|4|4
G301|SURABAYA|TWZW|TRUNOJOYO  SEPANJANG TANI|0|0|0|0|0|0|1|1|1
G301|SURABAYA|TX0W|FRESH RAYA JATI|0|0|0|0|0|0|5|3|4
G301|SURABAYA|TX2F|WIJAYA KUSUMA|0|0|0|0|0|0|2|7|5
G301|SURABAYA|TX2V|KH. MUKMIN|0|0|0|0|0|0|1|3|7
G301|SURABAYA|TX4I|KRUKAH|0|0|0|0|0|0|4|3|4
G301|SURABAYA|TX4Q|KEDUNG KENDO|0|0|0|0|0|0|3|6|2
G301|SURABAYA|TX6B|SPBU GUBERNUR SUNANDAR|0|0|0|0|0|0|1|7|1
G301|SURABAYA|TX6R|RAYA TANGGULANGIN|0|0|0|0|0|0|2|1|0
G301|SURABAYA|TX7V|PENAMBANGAN|0|0|0|0|0|0|0|4|0
G301|SURABAYA|TXF4|KEDUNG PELUK|0|0|0|0|0|0|1|3|0
G301|SURABAYA|TXGC|WATUGOLONG|0|0|0|0|0|0|2|6|0
G301|SURABAYA|TXIE|NGAGEL REJO KIDUL|0|0|0|0|0|0|2|5|2
G301|SURABAYA|TXMH|STADION|0|0|0|0|0|0|3|4|4
G301|SURABAYA|TXO8|DIPONEGORO|0|0|0|0|0|0|4|10|12
G301|SURABAYA|TXRB|BENDUL MERISI 3|0|0|0|0|0|0|2|2|4
G301|SURABAYA|TXRU|PRAMBON 2|0|0|0|0|0|0|10|6|2
G301|SURABAYA|TXT2|TAMAN JENGGALA|0|0|0|0|0|0|2|0|6
G301|SURABAYA|TXXZ|KEBOHARAN|0|0|0|0|0|0|4|4|6
G301|SURABAYA|TXZ4|NGAGEL JAYA SELATAN|0|0|0|0|0|0|1|2|1
G301|SURABAYA|TY26|RAJAWALI|0|0|0|0|0|0|0|1|1
G301|SURABAYA|TY6S|CANDIPARI|0|0|0|0|0|0|2|5|3
G301|SURABAYA|TY7C|LETJEND SUTOYO TIMUR|0|0|0|0|0|0|3|8|6
G301|SURABAYA|TYH3|VILLA BUKIT MAS|0|0|0|0|0|0|0|2|6
G301|SURABAYA|TYL9|RAYA SARIROGO|0|0|0|0|0|0|0|2|4
G301|SURABAYA|TYNU|BALONG BENDO|0|0|0|0|0|0|2|5|5
G301|SURABAYA|TYZU|GATEWAY|0|0|0|0|0|0|1|4|7
G301|SURABAYA|TZ8C|JUMPUT REJO|0|0|0|0|0|0|4|6|7
G301|SURABAYA|TZIX|SERUNI 2|0|0|0|0|0|0|1|3|6
G301|SURABAYA|TZKZ|GRINTING|0|0|0|0|0|0|0|2|13
G301|SURABAYA|TZNW|DUKUH KUPANG 53|0|0|0|0|0|0|7|0|3
G301|SURABAYA|TZZW|JEMUR WONOSARI LEBAR 2|0|0|0|0|0|0|4|1|0
G030|MAKASAR|F0JF|RAPPOCINI RAYA|0|0|0|0|0|0|20|15|12
G030|MAKASAR|F0KM|POROS TAKALALA SOPPENG|0|0|0|0|0|0|11|21|28
G030|MAKASAR|F1NX|TOMPOBULU|0|0|0|0|0|0|21|27|27
G030|MAKASAR|F4G7|GREEN RIVER VIEW NO. 27|0|0|0|0|0|0|30|40|28
G030|MAKASAR|F5BA|BANTA-BANTAENG|0|0|0|0|0|0|12|31|27
G030|MAKASAR|F5DF|TAMAN SUDIANG INDAH|0|0|0|0|0|0|11|23|35
G030|MAKASAR|F73P|DR RATULANGI POLMAN|0|0|0|0|0|0|18|24|18
G030|MAKASAR|F75P|ARUNG KAJUARA PANGKEP|0|0|0|0|0|0|33|34|10
G030|MAKASAR|F7UN|POROS MAROS PANGKEP (SPBU)|0|0|0|0|0|0|6|4|6
G030|MAKASAR|F8K4|CENDRAWASIH UJUNG|0|0|0|0|0|0|10|10|16
G030|MAKASAR|F8UK|ABDULLAH UMAR WONOMULYO|0|0|0|0|0|0|16|18|28
G030|MAKASAR|F9QY|GARUDA BONTOMATENE MAROS|0|0|0|0|0|0|22|40|16
G030|MAKASAR|FAAA|MARTADINATA MAMUJU|0|0|0|0|0|0|14|28|28
G030|MAKASAR|FAAP|PERINTIS KEMERDEKAAN KM 9|0|0|0|0|0|0|22|10|10
G030|MAKASAR|FABZ|TAKALALA SOPPENG|0|0|0|0|0|0|22|28|25
G030|MAKASAR|FACE|PERINTIS KEMERDEKAAN IV|0|0|0|0|0|0|22|10|16
G030|MAKASAR|FANT|MONRO-MONRO JENEPONTO|0|0|0|0|0|0|22|28|33
G030|MAKASAR|FARV|POROS SAPANANG PANGKEP|0|0|0|0|0|0|22|34|15
G030|MAKASAR|FASY|SULTAN HASANUDDIN|0|0|0|0|0|0|21|22|10
G030|MAKASAR|FAY3|FAISAL RAYA|0|0|0|0|0|0|28|34|34
G030|MAKASAR|FBE8|YOS SUDARSO - BONE|0|0|0|0|0|0|22|28|28
G030|MAKASAR|FBEQ|SEGERI PANGKEP|0|0|0|0|0|0|22|40|16
G030|MAKASAR|FBNP|LANTO DG PASEWANG|0|0|0|0|0|0|18|22|34
G030|MAKASAR|FBSQ|PERUMAHAN H. BANCA|0|0|0|0|0|0|22|28|16
G030|MAKASAR|FCBI|LANTO DG PASEWANG BULUKUMBA|0|0|0|0|0|0|19|22|28
G030|MAKASAR|FCBJ|CITRALAND TALLASA CITY|0|0|0|0|0|0|22|16|16
G030|MAKASAR|FCUY|PENGAYOMAN MAMUJU|0|0|0|0|0|0|5|21|28
G030|MAKASAR|FDDL|DELF APARTEMEN DSO NO. 5-6|0|0|0|0|0|0|20|18|12
G030|MAKASAR|FDLB|MINASATENE PANGKEP|0|0|0|0|0|0|19|31|34
G030|MAKASAR|FDQE|HARTACO DAYA|0|0|0|0|0|0|22|16|22
G030|MAKASAR|FDSE|RUMBIA JENEPONTO|0|0|0|0|0|0|30|34|34
G030|MAKASAR|FDSO|LABAKKANG PANGKEP|0|0|0|0|0|0|22|28|10
G030|MAKASAR|FE0X|USMAN SALANGKE GOWA|0|0|0|0|0|0|15|33|16
G030|MAKASAR|FEDO|VIDA VIEW TOWER B|0|0|0|0|0|0|10|16|16
G030|MAKASAR|FEFL|CAMBA MAROS|0|0|0|0|0|0|16|28|34
G030|MAKASAR|FEFM|PENGHIBUR 2|0|0|0|0|0|0|15|31|33
G030|MAKASAR|FEFY|LAPPARIAJA|0|0|0|0|0|0|34|40|34
G030|MAKASAR|FEPL|LINGKAR JENEPONTO|0|0|0|0|0|0|22|34|34
G030|MAKASAR|FFAX|"SUDIANG RAYA "|0|0|0|0|0|0|1|7|14
G030|MAKASAR|FFDA|KERUKUNAN BTP|0|0|0|0|0|0|10|10|16
G030|MAKASAR|FFVO|"POLOMBANGKENG SELATAN "|0|0|0|0|0|0|22|22|16
G030|MAKASAR|FFYF|BONTORANNU JENEPONTO|0|0|0|0|0|0|34|34|34
G030|MAKASAR|FFZP|POROS TELKOMAS|0|0|0|0|0|0|10|16|16
G030|MAKASAR|FGIJ|HAJI KALLA|0|0|0|0|0|0|10|10|16
G030|MAKASAR|FGMN|SPBU GALANGAN KAPAL|0|0|0|0|0|0|34|22|22
G030|MAKASAR|FGTE|KADAI BONE|0|0|0|0|0|0|10|28|29
G030|MAKASAR|FHBD|PALAMPANG BULUKUMBA|0|0|0|0|0|0|34|38|34
G030|MAKASAR|FHHP|MONCONGLOE MAROS|0|0|0|0|0|0|22|22|34
G030|MAKASAR|FIEG|BONTO PERAK PANGKEP|0|0|0|0|0|0|10|34|10
G030|MAKASAR|FILC|"DONRI-DONRI "|0|0|0|0|0|0|34|34|34
